geo,year,Life_Expectancy,sex,age,geo name
CH03:Nordwestschweiz,2014,22.5,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2015,22.1,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2016,22.6,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2017,22.7,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2018,23,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2019,22.8,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2020,22.4,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2021,22.9,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2022,22.6,Females,65,Nordwestschweiz (Switzerland)
CH03:Nordwestschweiz,2023,22.8,Females,65,Nordwestschweiz (Switzerland)
CH04:Z√ºrich,2013,22.1,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2014,22.6,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2015,22.4,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2016,22.9,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2017,22.8,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2018,22.7,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2019,22.8,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2020,22.3,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2021,22.6,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2022,22.6,Females,65,Z¸rich (Switzerland)
CH04:Z√ºrich,2023,23,Females,65,Z¸rich (Switzerland)
CH05:Ostschweiz,2013,22.1,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2014,22.2,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2015,22.2,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2016,22.3,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2017,22.8,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2018,22.8,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2019,22.6,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2020,21.9,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2021,22.4,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2022,22.4,Females,65,Ostschweiz (Switzerland)
CH05:Ostschweiz,2023,22.8,Females,65,Ostschweiz (Switzerland)
CH06:Zentralschweiz,2013,22.4,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2014,22.8,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2015,22.3,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2016,22.8,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2017,22.7,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2018,22.9,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2019,23.2,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2020,22.8,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2021,22.6,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2022,22.6,Females,65,Zentralschweiz (Switzerland)
CH06:Zentralschweiz,2023,23.3,Females,65,Zentralschweiz (Switzerland)
CH07:Ticino,2013,23.5,Females,65,Ticino (Switzerland)
CH07:Ticino,2014,24.4,Females,65,Ticino (Switzerland)
CH07:Ticino,2015,23,Females,65,Ticino (Switzerland)
CH07:Ticino,2016,24.2,Females,65,Ticino (Switzerland)
CH07:Ticino,2017,23.7,Females,65,Ticino (Switzerland)
CH07:Ticino,2018,23.9,Females,65,Ticino (Switzerland)
CH07:Ticino,2019,23.8,Females,65,Ticino (Switzerland)
CH07:Ticino,2020,22.1,Females,65,Ticino (Switzerland)
CH07:Ticino,2021,25.1,Females,65,Ticino (Switzerland)
CH07:Ticino,2022,23.8,Females,65,Ticino (Switzerland)
CH07:Ticino,2023,23.7,Females,65,Ticino (Switzerland)
CY00:K√Ωpros,2013,21.6,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2014,21.3,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2015,20.8,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2016,21.8,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2017,21.2,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2018,21.8,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2019,21.5,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2020,21.5,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2021,20.9,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2022,20.7,Females,65,?????? (Cyprus)
CY00:K√Ωpros,2023,22,Females,65,?????? (Cyprus)
CZ01:Praha,2013,20.2,Females,65,Praha (Czechia)
CZ01:Praha,2014,20.3,Females,65,Praha (Czechia)
CZ01:Praha,2015,20.1,Females,65,Praha (Czechia)
CZ01:Praha,2016,20.6,Females,65,Praha (Czechia)
CZ01:Praha,2017,20.5,Females,65,Praha (Czechia)
CZ01:Praha,2018,20.4,Females,65,Praha (Czechia)
CZ01:Praha,2019,20.8,Females,65,Praha (Czechia)
CZ01:Praha,2020,19.9,Females,65,Praha (Czechia)
CZ01:Praha,2021,19.7,Females,65,Praha (Czechia)
CZ01:Praha,2022,20.8,Females,65,Praha (Czechia)
CZ01:Praha,2023,21.3,Females,65,Praha (Czechia)
CZ01:Praha,2024,21.7,Females,65,Praha (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2013,18.9,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2014,19.6,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2015,19.2,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2016,19.7,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2017,19.5,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2018,19.5,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2019,19.8,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2020,19,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2021,18.4,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2022,19.7,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2023,20.3,Females,65,St?ednÌ ?echy (Czechia)
CZ02:St≈ôedn√≠ ƒåechy,2024,20.2,Females,65,St?ednÌ ?echy (Czechia)
CZ03:Jihoz√°pad,2013,19.1,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2014,19.7,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2015,19.1,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2016,19.8,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2017,19.7,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2018,19.9,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2019,19.9,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2020,19.2,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2021,18.8,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2022,19.7,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2023,20.7,Females,65,Jihoz·pad (Czechia)
CZ03:Jihoz√°pad,2024,20.6,Females,65,Jihoz·pad (Czechia)
CZ04:Severoz√°pad,2013,18.1,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2014,18.6,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2015,18.2,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2016,18.8,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2017,18.6,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2018,18.5,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2019,18.9,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2020,17.7,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2021,17.2,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2022,18.7,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2023,19.2,Females,65,Severoz·pad (Czechia)
CZ04:Severoz√°pad,2024,19.3,Females,65,Severoz·pad (Czechia)
CZ05:Severov√Ωchod,2013,19.3,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2014,19.9,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2015,19.6,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2016,20.2,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2017,19.9,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2018,19.9,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2019,20.2,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2020,19.3,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2021,18.6,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2022,19.9,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2023,20.6,Females,65,Severov˝chod (Czechia)
CZ05:Severov√Ωchod,2024,20.8,Females,65,Severov˝chod (Czechia)
CZ06:Jihov√Ωchod,2013,20,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2014,20.7,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2015,20,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2016,20.6,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2017,20.4,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2018,20.5,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2019,20.5,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2020,19.5,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2021,19.1,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2022,20,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2023,20.8,Females,65,Jihov˝chod (Czechia)
CZ06:Jihov√Ωchod,2024,21.1,Females,65,Jihov˝chod (Czechia)
CZ07:St≈ôedn√≠ Morava,2013,19.7,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2014,20.3,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2015,19.8,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2016,20.2,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2017,19.9,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2018,20.4,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2019,20.7,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2020,19.2,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2021,18.9,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2022,20.1,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2023,20.9,Females,65,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2024,21,Females,65,St?ednÌ Morava (Czechia)
CZ08:Moravskoslezsko,2013,18.9,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2014,19.1,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2015,19,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2016,19.6,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2017,19.4,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2018,19.3,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2019,19.7,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2020,18.6,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2021,18.1,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2022,19.2,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2023,20,Females,65,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2024,20,Females,65,Moravskoslezsko (Czechia)
DE11:Stuttgart,2013,21.7,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2014,22.1,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2015,21.5,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2016,22,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2017,21.8,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2018,21.8,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2019,22.1,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2020,21.8,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2021,21.9,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2022,21.5,Females,65,Stuttgart (Germany)
DE11:Stuttgart,2023,21.9,Females,65,Stuttgart (Germany)
DE12:Karlsruhe,2013,21.4,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2014,21.8,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2015,21,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2016,21.4,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2017,21.4,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2018,21.4,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2019,21.4,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2020,21.5,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2021,21.5,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2022,21.2,Females,65,Karlsruhe (Germany)
DE12:Karlsruhe,2023,21.5,Females,65,Karlsruhe (Germany)
DE13:Freiburg,2013,21.7,Females,65,Freiburg (Germany)
DE13:Freiburg,2014,21.8,Females,65,Freiburg (Germany)
DE13:Freiburg,2015,21.4,Females,65,Freiburg (Germany)
DE13:Freiburg,2016,22,Females,65,Freiburg (Germany)
DE13:Freiburg,2017,21.8,Females,65,Freiburg (Germany)
DE13:Freiburg,2018,21.7,Females,65,Freiburg (Germany)
DE13:Freiburg,2019,21.8,Females,65,Freiburg (Germany)
DE13:Freiburg,2020,21.6,Females,65,Freiburg (Germany)
DE13:Freiburg,2021,21.8,Females,65,Freiburg (Germany)
DE13:Freiburg,2022,21.5,Females,65,Freiburg (Germany)
DE13:Freiburg,2023,21.7,Females,65,Freiburg (Germany)
DE14:T√ºbingen,2013,21.8,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2014,22.2,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2015,21.4,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2016,22,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2017,21.9,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2018,21.8,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2019,22.1,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2020,21.9,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2021,21.8,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2022,21.7,Females,65,T¸bingen (Germany)
DE14:T√ºbingen,2023,22.3,Females,65,T¸bingen (Germany)
DE21:Oberbayern,2013,21.6,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2014,21.9,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2015,21.4,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2016,22.1,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2017,21.6,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2018,22,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2019,21.9,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2020,21.8,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2021,21.8,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2022,21.7,Females,65,Oberbayern (Germany)
DE21:Oberbayern,2023,21.9,Females,65,Oberbayern (Germany)
DE22:Niederbayern,2013,20.9,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2014,21,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2015,20.5,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2016,21,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2017,20.8,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2018,21.1,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2019,21.1,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2020,20.7,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2021,20.4,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2022,20.7,Females,65,Niederbayern (Germany)
DE22:Niederbayern,2023,21.1,Females,65,Niederbayern (Germany)
DE23:Oberpfalz,2013,20.7,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2014,21.1,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2015,20.7,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2016,21.1,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2017,21,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2018,20.8,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2019,21.2,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2020,20.6,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2021,20.6,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2022,20.5,Females,65,Oberpfalz (Germany)
DE23:Oberpfalz,2023,20.8,Females,65,Oberpfalz (Germany)
DE24:Oberfranken,2013,20.8,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2014,21.1,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2015,20.6,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2016,20.8,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2017,20.7,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2018,20.9,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2019,21.2,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2020,20.7,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2021,20.5,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2022,20.5,Females,65,Oberfranken (Germany)
DE24:Oberfranken,2023,20.8,Females,65,Oberfranken (Germany)
DE25:Mittelfranken,2013,21,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2014,21.3,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2015,20.7,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2016,21.3,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2017,20.9,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2018,20.9,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2019,21.1,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2020,20.9,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2021,20.9,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2022,20.5,Females,65,Mittelfranken (Germany)
DE25:Mittelfranken,2023,21.2,Females,65,Mittelfranken (Germany)
DE26:Unterfranken,2013,21,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2014,21.7,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2015,21,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2016,21.7,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2017,21.3,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2018,21.3,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2019,21.6,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2020,21.6,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2021,21.3,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2022,21.1,Females,65,Unterfranken (Germany)
DE26:Unterfranken,2023,21.3,Females,65,Unterfranken (Germany)
DE27:Schwaben,2013,21.3,Females,65,Schwaben (Germany)
DE27:Schwaben,2014,21.8,Females,65,Schwaben (Germany)
DE27:Schwaben,2015,21.3,Females,65,Schwaben (Germany)
DE27:Schwaben,2016,21.8,Females,65,Schwaben (Germany)
DE27:Schwaben,2017,21.6,Females,65,Schwaben (Germany)
DE27:Schwaben,2018,21.5,Females,65,Schwaben (Germany)
DE27:Schwaben,2019,21.6,Females,65,Schwaben (Germany)
DE27:Schwaben,2020,21.3,Females,65,Schwaben (Germany)
DE27:Schwaben,2021,21.4,Females,65,Schwaben (Germany)
DE27:Schwaben,2022,21.2,Females,65,Schwaben (Germany)
DE27:Schwaben,2023,21.7,Females,65,Schwaben (Germany)
DE30:Berlin,2013,21,Females,65,Berlin (Germany)
DE30:Berlin,2014,21.5,Females,65,Berlin (Germany)
DE30:Berlin,2015,21.2,Females,65,Berlin (Germany)
DE30:Berlin,2016,21.4,Females,65,Berlin (Germany)
DE30:Berlin,2017,21.3,Females,65,Berlin (Germany)
DE30:Berlin,2018,21.1,Females,65,Berlin (Germany)
DE30:Berlin,2019,21.7,Females,65,Berlin (Germany)
DE30:Berlin,2020,21.3,Females,65,Berlin (Germany)
DE30:Berlin,2021,21.6,Females,65,Berlin (Germany)
DE30:Berlin,2022,21.1,Females,65,Berlin (Germany)
DE30:Berlin,2023,21.5,Females,65,Berlin (Germany)
DE40:Brandenburg,2013,20.8,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2014,21.3,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2015,21.1,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2016,21.3,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2017,21.3,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2018,21.2,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2019,21.7,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2020,21.4,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2021,21.1,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2022,21.1,Females,65,Brandenburg (Germany)
DE40:Brandenburg,2023,21.3,Females,65,Brandenburg (Germany)
DE50:Bremen,2013,20.8,Females,65,Bremen (Germany)
DE50:Bremen,2014,21.4,Females,65,Bremen (Germany)
DE50:Bremen,2015,21.2,Females,65,Bremen (Germany)
DE50:Bremen,2016,21,Females,65,Bremen (Germany)
DE50:Bremen,2017,21,Females,65,Bremen (Germany)
DE50:Bremen,2018,21,Females,65,Bremen (Germany)
DE50:Bremen,2019,21.5,Females,65,Bremen (Germany)
DE50:Bremen,2020,21.1,Females,65,Bremen (Germany)
DE50:Bremen,2021,21.3,Females,65,Bremen (Germany)
DE50:Bremen,2022,20.3,Females,65,Bremen (Germany)
DE50:Bremen,2023,21,Females,65,Bremen (Germany)
DE60:Hamburg,2013,21.2,Females,65,Hamburg (Germany)
DE60:Hamburg,2014,21.5,Females,65,Hamburg (Germany)
DE60:Hamburg,2015,21.1,Females,65,Hamburg (Germany)
DE60:Hamburg,2016,21.4,Females,65,Hamburg (Germany)
DE60:Hamburg,2017,21.4,Females,65,Hamburg (Germany)
DE60:Hamburg,2018,21.1,Females,65,Hamburg (Germany)
DE60:Hamburg,2019,21.6,Females,65,Hamburg (Germany)
DE60:Hamburg,2020,21.3,Females,65,Hamburg (Germany)
DE60:Hamburg,2021,21.3,Females,65,Hamburg (Germany)
DE60:Hamburg,2022,20.7,Females,65,Hamburg (Germany)
DE60:Hamburg,2023,20.9,Females,65,Hamburg (Germany)
DE71:Darmstadt,2013,21,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2014,21.6,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2015,21,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2016,21.5,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2017,21.3,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2018,21.4,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2019,21.5,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2020,21.3,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2021,21.3,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2022,21,Females,65,Darmstadt (Germany)
DE71:Darmstadt,2023,21.2,Females,65,Darmstadt (Germany)
DE72:Gie√üen,2013,21,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2014,21.3,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2015,20.9,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2016,21.4,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2017,20.8,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2018,20.9,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2019,21.1,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2020,21,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2021,20.9,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2022,20.6,Females,65,Gieﬂen (Germany)
DE72:Gie√üen,2023,20.6,Females,65,Gieﬂen (Germany)
DE73:Kassel,2013,20.8,Females,65,Kassel (Germany)
DE73:Kassel,2014,21.6,Females,65,Kassel (Germany)
DE73:Kassel,2015,20.9,Females,65,Kassel (Germany)
DE73:Kassel,2016,21.1,Females,65,Kassel (Germany)
DE73:Kassel,2017,21.1,Females,65,Kassel (Germany)
DE73:Kassel,2018,20.9,Females,65,Kassel (Germany)
DE73:Kassel,2019,21.3,Females,65,Kassel (Germany)
DE73:Kassel,2020,21,Females,65,Kassel (Germany)
DE73:Kassel,2021,20.7,Females,65,Kassel (Germany)
