Country,year,ASMR_per_100k,age,Cause of death
Croatia,2013,0,65+,(U072) Covid19 not identified
Hungary,2013,37.43882427,65+,(A_B) Infectious & parasitic diseases
Hungary,2013,1218.532103,65+,(C) Malignant Neoplasms
Hungary,2013,25.51442476,65+,(D00-D48) Neoplasms
Hungary,2013,9.666957745,65+,(D50-D89) Blood & blood-forming organs/ immune
Hungary,2013,139.8002035,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Hungary,2013,182.0981359,65+,(F) Mental & behavioural disorders
Hungary,2013,77.28869904,65+,(G_H) Nervous system/ eye/ ear
Hungary,2013,3546.404766,65+,(I) Circulatory system
Hungary,2013,339.7990032,65+,(J) Rrespiratory system
Hungary,2013,220.4250492,65+,(K) Digestive system
Hungary,2013,4.964175842,65+,(L) Skin & subcutaneous tissue
Hungary,2013,19.44122292,65+,(M) Musculoskeletal system & connective tissue  
Hungary,2013,48.01985275,65+,(N) Genitourinary system
Hungary,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Hungary,2013,0,65+,(P) Perinatal period
Hungary,2013,1.063542582,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Hungary,2013,6.803102405,65+,(R) Abnormal-not elsewhere classified
Hungary,2013,0,65+,(U071) Covid19 identified
Hungary,2013,0,65+,(U072) Covid19 not identified
Italy,2013,79.28258591,65+,(A_B) Infectious & parasitic diseases
Italy,2013,1009.784004,65+,(C) Malignant Neoplasms
Italy,2013,52.97144333,65+,(D00-D48) Neoplasms
Italy,2013,18.712986,65+,(D50-D89) Blood & blood-forming organs/ immune
Italy,2013,178.1599189,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Italy,2013,123.5834893,65+,(F) Mental & behavioural disorders
Italy,2013,159.9328736,65+,(G_H) Nervous system/ eye/ ear
Italy,2013,1543.931125,65+,(I) Circulatory system
Italy,2013,292.4256305,65+,(J) Rrespiratory system
Italy,2013,142.8081621,65+,(K) Digestive system
Italy,2013,7.620245345,65+,(L) Skin & subcutaneous tissue
Italy,2013,21.42166838,65+,(M) Musculoskeletal system & connective tissue  
Italy,2013,82.51217622,65+,(N) Genitourinary system
Italy,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Italy,2013,0.031130654,65+,(P) Perinatal period
Italy,2013,3.126704228,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Italy,2013,73.47314186,65+,(R) Abnormal-not elsewhere classified
Italy,2013,0,65+,(U071) Covid19 identified
Italy,2013,0,65+,(U072) Covid19 not identified
Lithuania,2013,55.96732008,65+,(A_B) Infectious & parasitic diseases
Lithuania,2013,967.6468794,65+,(C) Malignant Neoplasms
Lithuania,2013,22.98958662,65+,(D00-D48) Neoplasms
Lithuania,2013,5.809293398,65+,(D50-D89) Blood & blood-forming organs/ immune
Lithuania,2013,42.8930069,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Lithuania,2013,17.45263719,65+,(F) Mental & behavioural disorders
Lithuania,2013,68.35610973,65+,(G_H) Nervous system/ eye/ ear
Lithuania,2013,3994.83719,65+,(I) Circulatory system
Lithuania,2013,195.8813925,65+,(J) Rrespiratory system
Lithuania,2013,208.5914384,65+,(K) Digestive system
Lithuania,2013,6.252398365,65+,(L) Skin & subcutaneous tissue
Lithuania,2013,10.24999516,65+,(M) Musculoskeletal system & connective tissue  
Lithuania,2013,47.93398861,65+,(N) Genitourinary system
Lithuania,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Lithuania,2013,0,65+,(P) Perinatal period
Lithuania,2013,2.018359731,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Lithuania,2013,14.66739838,65+,(R) Abnormal-not elsewhere classified
Lithuania,2013,0,65+,(U071) Covid19 identified
Lithuania,2013,0,65+,(U072) Covid19 not identified
Netherlands,2013,106.6113618,65+,(A_B) Infectious & parasitic diseases
Netherlands,2013,1138.332458,65+,(C) Malignant Neoplasms
Netherlands,2013,56.18625351,65+,(D00-D48) Neoplasms
Netherlands,2013,16.53930855,65+,(D50-D89) Blood & blood-forming organs/ immune
Netherlands,2013,119.6384553,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Netherlands,2013,393.8220987,65+,(F) Mental & behavioural disorders
Netherlands,2013,254.2379729,65+,(G_H) Nervous system/ eye/ ear
Netherlands,2013,1329.261854,65+,(I) Circulatory system
Netherlands,2013,429.4984319,65+,(J) Rrespiratory system
Netherlands,2013,139.3381834,65+,(K) Digestive system
Netherlands,2013,10.8311693,65+,(L) Skin & subcutaneous tissue
Netherlands,2013,36.55770536,65+,(M) Musculoskeletal system & connective tissue  
Netherlands,2013,113.0588798,65+,(N) Genitourinary system
Netherlands,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Netherlands,2013,0,65+,(P) Perinatal period
Netherlands,2013,2.338928825,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Netherlands,2013,137.3648651,65+,(R) Abnormal-not elsewhere classified
Netherlands,2013,0,65+,(U071) Covid19 identified
Netherlands,2013,0,65+,(U072) Covid19 not identified
Norway,2013,110.4258409,65+,(A_B) Infectious & parasitic diseases
Norway,2013,1043.062708,65+,(C) Malignant Neoplasms
Norway,2013,31.36672684,65+,(D00-D48) Neoplasms
Norway,2013,15.48710722,65+,(D50-D89) Blood & blood-forming organs/ immune
Norway,2013,106.7716912,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Norway,2013,255.6040625,65+,(F) Mental & behavioural disorders
Norway,2013,186.9396158,65+,(G_H) Nervous system/ eye/ ear
Norway,2013,1372.04722,65+,(I) Circulatory system
Norway,2013,468.0733318,65+,(J) Rrespiratory system
Norway,2013,119.4979734,65+,(K) Digestive system
Norway,2013,12.15192154,65+,(L) Skin & subcutaneous tissue
Norway,2013,27.14084759,65+,(M) Musculoskeletal system & connective tissue  
Norway,2013,93.2428866,65+,(N) Genitourinary system
Norway,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Norway,2013,0,65+,(P) Perinatal period
Norway,2013,3.467891139,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Norway,2013,168.0878251,65+,(R) Abnormal-not elsewhere classified
Norway,2013,0,65+,(U071) Covid19 identified
Norway,2013,0,65+,(U072) Covid19 not identified
Poland,2013,20.1655515,65+,(A_B) Infectious & parasitic diseases
Poland,2013,1078.218158,65+,(C) Malignant Neoplasms
Poland,2013,69.31207283,65+,(D00-D48) Neoplasms
Poland,2013,3.679399757,65+,(D50-D89) Blood & blood-forming organs/ immune
Poland,2013,112.2739594,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Poland,2013,7.282260108,65+,(F) Mental & behavioural disorders
Poland,2013,74.23940533,65+,(G_H) Nervous system/ eye/ ear
Poland,2013,2868.095069,65+,(I) Circulatory system
Poland,2013,352.4830247,65+,(J) Rrespiratory system
Poland,2013,168.8069096,65+,(K) Digestive system
Poland,2013,2.450869375,65+,(L) Skin & subcutaneous tissue
Poland,2013,6.355890803,65+,(M) Musculoskeletal system & connective tissue  
Poland,2013,69.90401556,65+,(N) Genitourinary system
Poland,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Poland,2013,0,65+,(P) Perinatal period
Poland,2013,0.397633508,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Poland,2013,345.73905,65+,(R) Abnormal-not elsewhere classified
Poland,2013,0,65+,(U071) Covid19 identified
Poland,2013,0,65+,(U072) Covid19 not identified
Portugal,2013,84.1694315,65+,(A_B) Infectious & parasitic diseases
Portugal,2013,913.7085761,65+,(C) Malignant Neoplasms
Portugal,2013,20.4571162,65+,(D00-D48) Neoplasms
Portugal,2013,19.46627711,65+,(D50-D89) Blood & blood-forming organs/ immune
Portugal,2013,256.7486005,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Portugal,2013,106.4680462,65+,(F) Mental & behavioural disorders
Portugal,2013,149.5069989,65+,(G_H) Nervous system/ eye/ ear
Portugal,2013,1449.712169,65+,(I) Circulatory system
Portugal,2013,603.7673107,65+,(J) Rrespiratory system
Portugal,2013,169.3257692,65+,(K) Digestive system
Portugal,2013,3.480966239,65+,(L) Skin & subcutaneous tissue
Portugal,2013,15.19184838,65+,(M) Musculoskeletal system & connective tissue  
Portugal,2013,141.0256661,65+,(N) Genitourinary system
Portugal,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Portugal,2013,0,65+,(P) Perinatal period
Portugal,2013,0.360245552,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Portugal,2013,382.6095335,65+,(R) Abnormal-not elsewhere classified
Portugal,2013,0,65+,(U071) Covid19 identified
Portugal,2013,0,65+,(U072) Covid19 not identified
Romania,2013,32.29956064,65+,(A_B) Infectious & parasitic diseases
Romania,2013,900.0042593,65+,(C) Malignant Neoplasms
Romania,2013,6.114375877,65+,(D00-D48) Neoplasms
Romania,2013,2.204558575,65+,(D50-D89) Blood & blood-forming organs/ immune
Romania,2013,53.96701617,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Romania,2013,2.839526625,65+,(F) Mental & behavioural disorders
Romania,2013,79.88815238,65+,(G_H) Nervous system/ eye/ ear
Romania,2013,4457.838005,65+,(I) Circulatory system
Romania,2013,293.7163977,65+,(J) Rrespiratory system
Romania,2013,228.9459242,65+,(K) Digestive system
Romania,2013,1.751812064,65+,(L) Skin & subcutaneous tissue
Romania,2013,0.682211739,65+,(M) Musculoskeletal system & connective tissue  
Romania,2013,79.63875296,65+,(N) Genitourinary system
Romania,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Romania,2013,0,65+,(P) Perinatal period
Romania,2013,0.431465332,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Romania,2013,4.584936876,65+,(R) Abnormal-not elsewhere classified
Romania,2013,0,65+,(U071) Covid19 identified
Romania,2013,0,65+,(U072) Covid19 not identified
Slovenia,2013,28.88719689,65+,(A_B) Infectious & parasitic diseases
Slovenia,2013,1236.248318,65+,(C) Malignant Neoplasms
Slovenia,2013,11.79559838,65+,(D00-D48) Neoplasms
Slovenia,2013,5.499532463,65+,(D50-D89) Blood & blood-forming organs/ immune
Slovenia,2013,94.04684289,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Slovenia,2013,24.92925361,65+,(F) Mental & behavioural disorders
Slovenia,2013,81.98768056,65+,(G_H) Nervous system/ eye/ ear
Slovenia,2013,2127.66869,65+,(I) Circulatory system
Slovenia,2013,394.7528595,65+,(J) Rrespiratory system
Slovenia,2013,212.0080041,65+,(K) Digestive system
Slovenia,2013,9.331690889,65+,(L) Skin & subcutaneous tissue
Slovenia,2013,16.14909669,65+,(M) Musculoskeletal system & connective tissue  
Slovenia,2013,94.08999538,65+,(N) Genitourinary system
Slovenia,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Slovenia,2013,0,65+,(P) Perinatal period
Slovenia,2013,1.14074824,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Slovenia,2013,1.264893892,65+,(R) Abnormal-not elsewhere classified
Slovenia,2013,0,65+,(U071) Covid19 identified
Slovenia,2013,0,65+,(U072) Covid19 not identified
Slovakia,2013,44.24648986,65+,(A_B) Infectious & parasitic diseases
Slovakia,2013,1235.212313,65+,(C) Malignant Neoplasms
Slovakia,2013,8.240195273,65+,(D00-D48) Neoplasms
Slovakia,2013,6.588513619,65+,(D50-D89) Blood & blood-forming organs/ immune
Slovakia,2013,106.1800056,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Slovakia,2013,112.8854036,65+,(F) Mental & behavioural disorders
Slovakia,2013,91.37652054,65+,(G_H) Nervous system/ eye/ ear
Slovakia,2013,3300.826393,65+,(I) Circulatory system
Slovakia,2013,378.1287797,65+,(J) Rrespiratory system
Slovakia,2013,211.7429365,65+,(K) Digestive system
Slovakia,2013,3.326102429,65+,(L) Skin & subcutaneous tissue
Slovakia,2013,6.401111458,65+,(M) Musculoskeletal system & connective tissue  
Slovakia,2013,100.4296834,65+,(N) Genitourinary system
Slovakia,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Slovakia,2013,0,65+,(P) Perinatal period
Slovakia,2013,1.20100498,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Slovakia,2013,157.952648,65+,(R) Abnormal-not elsewhere classified
Slovakia,2013,0,65+,(U071) Covid19 identified
Slovakia,2013,0,65+,(U072) Covid19 not identified
Austria,2014,33.97855339,65+,(A_B) Infectious & parasitic diseases
Austria,2014,981.1413739,65+,(C) Malignant Neoplasms
Austria,2014,38.26924081,65+,(D00-D48) Neoplasms
Austria,2014,9.703973872,65+,(D50-D89) Blood & blood-forming organs/ immune
Austria,2014,212.1955742,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Austria,2014,72.45121812,65+,(F) Mental & behavioural disorders
Austria,2014,146.3179665,65+,(G_H) Nervous system/ eye/ ear
Austria,2014,1985.560796,65+,(I) Circulatory system
Austria,2014,217.6239153,65+,(J) Rrespiratory system
Austria,2014,115.995104,65+,(K) Digestive system
Austria,2014,3.117198077,65+,(L) Skin & subcutaneous tissue
Austria,2014,13.63518041,65+,(M) Musculoskeletal system & connective tissue  
Austria,2014,89.82821382,65+,(N) Genitourinary system
Austria,2014,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Austria,2014,0,65+,(P) Perinatal period
Austria,2014,4.187369219,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Austria,2014,51.88752549,65+,(R) Abnormal-not elsewhere classified
Austria,2014,0,65+,(U071) Covid19 identified
Austria,2014,0,65+,(U072) Covid19 not identified
Belgium,2014,104.8903816,65+,(A_B) Infectious & parasitic diseases
Belgium,2014,1001.621371,65+,(C) Malignant Neoplasms
Belgium,2014,62.4836894,65+,(D00-D48) Neoplasms
Belgium,2014,15.9970257,65+,(D50-D89) Blood & blood-forming organs/ immune
Belgium,2014,115.2254479,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Belgium,2014,200.7330151,65+,(F) Mental & behavioural disorders
Belgium,2014,215.3870131,65+,(G_H) Nervous system/ eye/ ear
Belgium,2014,1311.644664,65+,(I) Circulatory system
Belgium,2014,448.0035094,65+,(J) Rrespiratory system
Belgium,2014,155.680472,65+,(K) Digestive system
Belgium,2014,12.96812845,65+,(L) Skin & subcutaneous tissue
Belgium,2014,23.68114426,65+,(M) Musculoskeletal system & connective tissue  
Belgium,2014,116.553014,65+,(N) Genitourinary system
Belgium,2014,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Belgium,2014,0,65+,(P) Perinatal period
Belgium,2014,1.762844469,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Belgium,2014,205.0426281,65+,(R) Abnormal-not elsewhere classified
Belgium,2014,0,65+,(U071) Covid19 identified
Belgium,2014,0,65+,(U072) Covid19 not identified
Bulgaria,2014,15.66780246,65+,(A_B) Infectious & parasitic diseases
Bulgaria,2014,817.0934755,65+,(C) Malignant Neoplasms
Bulgaria,2014,7.763844389,65+,(D00-D48) Neoplasms
Bulgaria,2014,7.326135115,65+,(D50-D89) Blood & blood-forming organs/ immune
Bulgaria,2014,90.69019845,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Bulgaria,2014,2.871178178,65+,(F) Mental & behavioural disorders
Bulgaria,2014,56.39264254,65+,(G_H) Nervous system/ eye/ ear
Bulgaria,2014,5065.00128,65+,(I) Circulatory system
Bulgaria,2014,222.7326702,65+,(J) Rrespiratory system
Bulgaria,2014,157.3185962,65+,(K) Digestive system
Bulgaria,2014,2.348058179,65+,(L) Skin & subcutaneous tissue
Bulgaria,2014,1.94604732,65+,(M) Musculoskeletal system & connective tissue  
Bulgaria,2014,76.94324583,65+,(N) Genitourinary system
Bulgaria,2014,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Bulgaria,2014,0,65+,(P) Perinatal period
Bulgaria,2014,0.205884371,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Bulgaria,2014,204.1672241,65+,(R) Abnormal-not elsewhere classified
Bulgaria,2014,0,65+,(U071) Covid19 identified
Bulgaria,2014,0,65+,(U072) Covid19 not identified
Switzerland,2014,41.60226385,65+,(A_B) Infectious & parasitic diseases
Switzerland,2014,910.221342,65+,(C) Malignant Neoplasms
Switzerland,2014,36.73703224,65+,(D00-D48) Neoplasms
Switzerland,2014,9.926790356,65+,(D50-D89) Blood & blood-forming organs/ immune
Switzerland,2014,97.47556369,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Switzerland,2014,318.2316595,65+,(F) Mental & behavioural disorders
Switzerland,2014,212.6106493,65+,(G_H) Nervous system/ eye/ ear
Switzerland,2014,1340.736485,65+,(I) Circulatory system
Switzerland,2014,245.906763,65+,(J) Rrespiratory system
Switzerland,2014,144.5412503,65+,(K) Digestive system
Switzerland,2014,5.442636077,65+,(L) Skin & subcutaneous tissue
Switzerland,2014,42.33745041,65+,(M) Musculoskeletal system & connective tissue  
Switzerland,2014,69.02189546,65+,(N) Genitourinary system
Switzerland,2014,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
Switzerland,2014,0,65+,(P) Perinatal period
Switzerland,2014,3.289915177,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Switzerland,2014,118.0146311,65+,(R) Abnormal-not elsewhere classified
Switzerland,2014,0,65+,(U071) Covid19 identified
Switzerland,2014,0,65+,(U072) Covid19 not identified
Cyprus,2014,95.32986639,65+,(A_B) Infectious & parasitic diseases
Cyprus,2014,805.7074252,65+,(C) Malignant Neoplasms
Cyprus,2014,33.2164215,65+,(D00-D48) Neoplasms
Cyprus,2014,34.05530287,65+,(D50-D89) Blood & blood-forming organs/ immune
Cyprus,2014,427.5016879,65+,"(E) Endocrine, nutritional & metabolic diseases  "
Cyprus,2014,118.4482757,65+,(F) Mental & behavioural disorders
